Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.19 [1.12-1.26],0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.18 [1.12-1.25],0.004,**,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.18 [1.11-1.25],0.009,**,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.17 [1.10-1.24],0.082,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.16 [1.10-1.23],0.093,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-CE%,0.86 [0.81-0.91],0.022,*,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-FC%,0.86 [0.81-0.91],0.045,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.86 [0.81-0.91],0.033,*,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.85 [0.81-0.90],0.009,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C,0.85 [0.81-0.91],0.022,*,Cholesterol in IDL
IDL-C%,0.85 [0.81-0.90],0.004,**,Cholesterol to Total-Lipids in IDL percentage
IDL-CE,0.85 [0.81-0.90],0.022,*,Cholesteryl Esters in IDL
XS-VLDL-CE%,0.85 [0.80-0.90],0.004,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
