Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.16 [1.08-1.25],1.000,,Free Cholesterol in HDL
M-LDL-FC%,1.06 [0.98-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-FC,1.05 [0.98-1.13],1.000,,Total-Free Cholesterol
Albumin,1.05 [0.97-1.13],1.000,,Albumin
LDL-FC,1.03 [0.95-1.11],1.000,,Free Cholesterol in LDL
M-LDL-PL%,0.95 [0.88-1.03],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
His,0.94 [0.87-1.02],1.000,,Histidine
Phe,0.93 [0.86-1.00],1.000,,Phenylalanine
Gln,0.92 [0.85-0.99],1.000,,Glutamine
Creatinine,0.78 [0.72-0.85],6.087e-04,***,Creatinine
