Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.13 [1.11-1.15],1.801e-38,***,Glycoprotein Acetyls
Gly,1.11 [1.09-1.13],1.108e-31,***,Glycine
L-LDL-TG%,1.10 [1.09-1.12],1.065e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.09-1.12],3.995e-28,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.09 [1.08-1.11],1.397e-22,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-TG%,1.09 [1.07-1.11],8.424e-21,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-PL%,1.09 [1.07-1.11],2.162e-17,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.08 [1.06-1.10],1.568e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,1.08 [1.06-1.09],4.108e-14,***,Triglycerides in Large HDL
MUFA%,1.07 [1.06-1.09],2.463e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.07 [1.06-1.09],1.895e-12,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.07 [1.05-1.09],4.492e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
HDL-size,1.06 [1.05-1.08],2.929e-07,***,Average Diameter for HDL Particles
IDL-TG,1.06 [1.04-1.08],9.757e-08,***,Triglycerides in IDL
M-HDL-TG,1.06 [1.04-1.08],1.698e-07,***,Triglycerides in Medium HDL
XS-VLDL-TG,1.06 [1.04-1.08],1.900e-07,***,Triglycerides in Very Small VLDL
HDL-TG,1.06 [1.04-1.07],2.273e-06,***,Triglycerides in HDL
S-VLDL-TG%,1.05 [1.04-1.07],4.435e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL,1.05 [1.04-1.07],2.558e-04,***,Phospholipids in Large HDL
XL-HDL-PL,1.05 [1.03-1.07],8.670e-04,***,Phospholipids in Very Large HDL
XL-HDL-TG,1.05 [1.03-1.07],1.944e-04,***,Triglycerides in Very Large HDL
XS-VLDL-TG%,1.05 [1.03-1.07],0.002,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-L,1.05 [1.03-1.07],0.008,**,Total-Lipids in Large HDL
M-HDL-PL%,1.05 [1.03-1.07],0.008,**,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.96 [0.94-0.97],0.048,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-P,0.96 [0.94-0.97],0.031,*,Concentration of LDL Particles
S-LDL-P,0.96 [0.94-0.97],0.025,*,Concentration of Small LDL Particles
Unsaturation,0.96 [0.94-0.97],0.034,*,Degree of Unsaturation
M-VLDL-CE,0.96 [0.94-0.97],0.009,**,Cholesteryl Esters in Medium VLDL
M-HDL-C%,0.96 [0.94-0.97],0.015,*,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-FC%,0.95 [0.94-0.97],0.002,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
His,0.95 [0.94-0.97],0.001,**,Histidine
Non-HDL-C,0.95 [0.94-0.97],3.031e-04,***,Total-Cholesterol Minus HDL-C
S-VLDL-C%,0.95 [0.94-0.97],4.089e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
Omega-6%,0.95 [0.94-0.97],0.001,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE,0.95 [0.94-0.97],1.590e-04,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.95 [0.94-0.97],1.197e-04,***,Total-Lipids in Large LDL
S-HDL-CE,0.95 [0.94-0.97],1.337e-04,***,Cholesteryl Esters in Small HDL
ApoB/ApoA1,0.95 [0.93-0.97],1.274e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-PL,0.95 [0.93-0.96],2.710e-05,***,Phospholipids in Small LDL
M-HDL-CE%,0.95 [0.93-0.96],4.242e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-C,0.95 [0.93-0.96],1.098e-05,***,Cholesterol in Large LDL
LDL-CE,0.95 [0.93-0.96],1.483e-06,***,Cholesteryl Esters in LDL
L-LDL-PL,0.95 [0.93-0.96],1.705e-06,***,Phospholipids in Large LDL
LDL-L,0.95 [0.93-0.96],1.208e-06,***,Total-Lipids in LDL
XS-VLDL-CE%,0.95 [0.93-0.96],1.745e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.94 [0.93-0.96],4.403e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.94 [0.93-0.96],1.136e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
