Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6%,1.21 [1.12-1.30],0.229,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-FC%,1.19 [1.11-1.28],0.687,,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,1.18 [1.10-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,1.18 [1.08-1.29],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-C%,1.08 [1.01-1.16],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
Omega-3,0.83 [0.78-0.89],0.042,*,Omega-3 Fatty Acids
L-LDL-TG,0.83 [0.77-0.89],0.038,*,Triglycerides in Large LDL
IDL-TG,0.83 [0.77-0.88],0.008,**,Triglycerides in IDL
LDL-TG,0.82 [0.77-0.89],0.031,*,Triglycerides in LDL
XS-VLDL-TG,0.82 [0.77-0.88],0.005,**,Triglycerides in Very Small VLDL
