Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.05-1.39],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.20 [1.03-1.39],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.18 [1.02-1.38],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.07 [0.93-1.25],1.000,,Glutamine
M-LDL-CE%,1.05 [0.90-1.21],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,0.98 [0.84-1.13],1.000,,VLDL Cholesterol
HDL-CE,0.89 [0.77-1.04],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.88 [0.76-1.01],1.000,,Cholesteryl Esters in LDL
Total-C,0.87 [0.75-1.00],1.000,,Total-Cholesterol
M-LDL-FC%,0.83 [0.72-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
