Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.09 [0.96-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.07 [0.94-1.21],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Gln,1.04 [0.93-1.16],1.000,,Glutamine
Ala,1.02 [0.91-1.15],1.000,,Alanine
Gly,1.00 [0.90-1.11],1.000,,Glycine
M-LDL-FC%,0.99 [0.87-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.96 [0.84-1.09],1.000,,Total-Cholesterol Minus HDL-C
VLDL-C,0.95 [0.84-1.08],1.000,,VLDL Cholesterol
Total-C,0.94 [0.82-1.07],1.000,,Total-Cholesterol
Remnant-C,0.93 [0.82-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
