Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.63 [1.47-1.80],7.572e-17,***,Creatinine
M-LDL-TG%,1.16 [1.05-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.03 [0.92-1.15],1.000,,Leucine
Total-BCAA,1.02 [0.92-1.14],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.00 [0.89-1.12],1.000,,Valine
DHA%,0.88 [0.79-0.99],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.83 [0.74-0.93],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.80 [0.73-0.89],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.78 [0.70-0.86],0.120,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.77 [0.70-0.85],0.026,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
