Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.47 [1.29-1.66],6.340e-04,***,Creatinine
M-LDL-PL%,1.04 [0.90-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-P,1.04 [0.90-1.19],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.04 [0.90-1.19],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.03 [0.90-1.19],1.000,,Total-Lipids in Chylomicrons and Extremely Large VLDL
HDL-CE,0.87 [0.75-1.01],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.85 [0.73-0.98],1.000,,VLDL Cholesterol
LDL-CE,0.80 [0.69-0.91],1.000,,Cholesteryl Esters in LDL
Total-C,0.77 [0.68-0.89],1.000,,Total-Cholesterol
Albumin,0.73 [0.64-0.83],0.351,,Albumin
