Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ala,1.07 [0.98-1.17],1.000,,Alanine
M-LDL-FC%,1.04 [0.94-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,1.03 [0.94-1.13],1.000,,Isoleucine
M-LDL-C%,1.03 [0.94-1.13],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Phe,1.02 [0.94-1.11],1.000,,Phenylalanine
M-LDL-PL%,1.00 [0.92-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoA1,1.00 [0.91-1.10],1.000,,Apolipoprotein A1
Val,0.99 [0.91-1.09],1.000,,Valine
Tyr,0.98 [0.90-1.07],1.000,,Tyrosine
ApoB/ApoA1,0.97 [0.88-1.06],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
