Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,1.21 [1.01-1.45],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,1.16 [0.96-1.39],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.05 [0.88-1.26],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.03 [0.87-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.02 [0.86-1.20],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Clinical LDL-C,1.00 [0.85-1.16],1.000,,Clinical LDL Cholesterol
ApoA1,0.97 [0.83-1.13],1.000,,Apolipoprotein A1
M-LDL-PL%,0.95 [0.83-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,0.91 [0.78-1.07],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.88 [0.76-1.03],1.000,,Valine
