Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.29 [1.00-1.67],1.000,,Glutamine
M-LDL-C%,1.18 [0.89-1.55],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.17 [0.90-1.53],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.16 [0.90-1.49],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.14 [0.85-1.53],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.00 [0.76-1.31],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,0.89 [0.68-1.16],1.000,,Omega-3 Fatty Acids
DHA,0.85 [0.64-1.12],1.000,,Docosahexaenoic Acid
PUFA%,0.84 [0.65-1.11],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.82 [0.62-1.07],1.000,,Degree of Unsaturation
