Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.55 [1.41-1.70],1.713e-14,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.47 [1.34-1.61],5.762e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.46 [1.34-1.59],1.014e-11,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.42 [1.30-1.55],8.999e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.40 [1.28-1.52],9.185e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.36 [1.24-1.49],1.360e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.30 [1.18-1.43],0.025,*,Triglycerides to Total-Lipids in Small VLDL percentage
Creatinine,1.30 [1.19-1.41],5.846e-04,***,Creatinine
S-LDL-TG%,1.30 [1.18-1.42],0.003,**,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-L,0.78 [0.71-0.86],0.032,*,Total-Lipids in Medium LDL
SM,0.77 [0.71-0.85],0.010,*,Sphingomyelins
M-VLDL-CE,0.77 [0.70-0.85],0.020,*,Cholesteryl Esters in Medium VLDL
S-LDL-C,0.77 [0.70-0.85],0.019,*,Cholesterol in Small LDL
Phosphoglyc,0.77 [0.71-0.85],0.005,**,Phosphoglycerides
M-LDL-C,0.77 [0.70-0.85],0.011,*,Cholesterol in Medium LDL
Total-L,0.77 [0.71-0.84],0.002,**,Total-Lipids in Lipoprotein Particles
LA,0.77 [0.70-0.84],0.003,**,Linoleic Acid
M-LDL-PL,0.77 [0.70-0.85],0.012,*,Phospholipids in Medium LDL
M-HDL-FC%,0.77 [0.70-0.84],6.278e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,0.77 [0.69-0.85],0.036,*,Cholesteryl Esters in HDL
HDL-C,0.77 [0.69-0.85],0.033,*,HDL Cholesterol
Omega-6,0.77 [0.70-0.84],0.002,**,Omega-6 Fatty Acids
M-LDL-C%,0.77 [0.71-0.83],1.790e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,0.76 [0.70-0.84],0.001,**,Polyunsaturated Fatty Acids
Remnant-C,0.76 [0.70-0.84],9.706e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-P,0.76 [0.69-0.84],0.004,**,Concentration of Small HDL Particles
LDL-CE,0.76 [0.69-0.83],7.435e-04,***,Cholesteryl Esters in LDL
S-HDL-C,0.76 [0.69-0.83],0.002,**,Cholesterol in Small HDL
Cholines,0.76 [0.69-0.83],4.770e-04,***,Total-Cholines
S-HDL-CE,0.76 [0.69-0.83],0.002,**,Cholesteryl Esters in Small HDL
PC,0.76 [0.69-0.83],5.675e-04,***,Phosphatidylcholines
IDL-PL,0.76 [0.69-0.83],0.001,**,Phospholipids in IDL
S-LDL-FC,0.76 [0.69-0.83],0.001,**,Free Cholesterol in Small LDL
LDL-L,0.76 [0.69-0.83],2.798e-04,***,Total-Lipids in LDL
Total-PL,0.76 [0.69-0.83],1.912e-04,***,Total-Phospholipids in Lipoprotein Particles
Non-HDL-C,0.75 [0.69-0.82],7.669e-05,***,Total-Cholesterol Minus HDL-C
S-VLDL-FC%,0.75 [0.69-0.82],2.967e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-P,0.75 [0.68-0.83],0.002,**,Concentration of HDL Particles
L-LDL-CE,0.75 [0.68-0.82],1.822e-04,***,Cholesteryl Esters in Large LDL
LDL-C,0.75 [0.68-0.82],6.615e-05,***,LDL Cholesterol
Albumin,0.75 [0.69-0.81],5.544e-06,***,Albumin
L-LDL-L,0.75 [0.68-0.82],4.901e-05,***,Total-Lipids in Large LDL
L-LDL-FC%,0.75 [0.69-0.81],1.348e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LDL-PL,0.75 [0.68-0.82],1.160e-04,***,Phospholipids in LDL
Total-FC,0.75 [0.68-0.82],3.856e-05,***,Total-Free Cholesterol
S-VLDL-PL%,0.74 [0.68-0.81],2.360e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-C,0.74 [0.68-0.81],1.707e-05,***,Cholesterol in Large LDL
M-LDL-FC,0.74 [0.67-0.81],8.433e-05,***,Free Cholesterol in Medium LDL
Total-P,0.74 [0.67-0.81],9.355e-05,***,Total-Concentration of Lipoprotein Particles
S-LDL-C%,0.74 [0.68-0.80],9.785e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.73 [0.68-0.80],5.155e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Clinical LDL-C,0.73 [0.67-0.80],1.198e-06,***,Clinical LDL Cholesterol
L-LDL-C%,0.73 [0.67-0.79],5.227e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL,0.73 [0.67-0.80],7.302e-06,***,Phospholipids in Large LDL
IDL-P,0.73 [0.66-0.80],2.421e-05,***,Concentration of IDL Particles
Total-C,0.73 [0.67-0.79],1.815e-07,***,Total-Cholesterol
IDL-FC,0.73 [0.66-0.80],4.442e-06,***,Free Cholesterol in IDL
XS-VLDL-CE%,0.73 [0.67-0.79],3.302e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LDL-FC,0.72 [0.66-0.79],1.651e-06,***,Free Cholesterol in LDL
IDL-L,0.72 [0.66-0.79],3.719e-07,***,Total-Lipids in IDL
Total-CE,0.72 [0.66-0.79],4.631e-08,***,Total-Esterified Cholesterol
L-LDL-FC,0.71 [0.65-0.78],4.018e-07,***,Free Cholesterol in Large LDL
IDL-C,0.70 [0.64-0.76],1.375e-09,***,Cholesterol in IDL
IDL-CE,0.69 [0.63-0.75],2.016e-10,***,Cholesteryl Esters in IDL
IDL-C%,0.68 [0.63-0.74],1.253e-16,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.65 [0.60-0.70],5.054e-21,***,Cholesteryl Esters to Total-Lipids in IDL percentage
