Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.27 [1.21-1.34],2.160e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.25 [1.19-1.31],1.565e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.25 [1.19-1.32],2.343e-11,***,Glycoprotein Acetyls
IDL-TG%,1.24 [1.18-1.31],4.547e-12,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.24 [1.17-1.30],2.365e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.23 [1.17-1.30],2.117e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.18 [1.12-1.25],5.208e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.18 [1.12-1.24],3.496e-05,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.18 [1.12-1.24],7.720e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.18 [1.12-1.24],9.960e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
Creatinine,1.17 [1.11-1.23],1.139e-04,***,Creatinine
S-VLDL-TG%,1.16 [1.10-1.23],0.006,**,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-CE%,0.87 [0.83-0.92],0.019,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-FC,0.87 [0.82-0.91],0.009,**,Free Cholesterol in Small HDL
L-LDL-P,0.86 [0.82-0.91],0.010,**,Concentration of Large LDL Particles
ApoB,0.86 [0.82-0.91],0.004,**,Apolipoprotein B
Phosphoglyc,0.86 [0.82-0.91],0.003,**,Phosphoglycerides
L-LDL-CE%,0.86 [0.82-0.91],8.392e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LDL-P,0.86 [0.82-0.91],0.005,**,Concentration of LDL Particles
IDL-P,0.86 [0.82-0.91],0.003,**,Concentration of IDL Particles
S-LDL-L,0.86 [0.82-0.90],0.002,**,Total-Lipids in Small LDL
IDL-PL,0.86 [0.82-0.90],0.001,**,Phospholipids in IDL
M-VLDL-C,0.86 [0.82-0.90],0.002,**,Cholesterol in Medium VLDL
Remnant-C,0.86 [0.82-0.90],5.143e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-P,0.86 [0.81-0.90],0.002,**,Concentration of Medium LDL Particles
Total-PL,0.86 [0.82-0.90],3.560e-04,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-FC%,0.86 [0.81-0.90],3.943e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-L,0.86 [0.81-0.90],1.974e-04,***,Total-Lipids in Lipoprotein Particles
L-LDL-FC%,0.85 [0.81-0.90],8.265e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-P,0.85 [0.81-0.90],9.501e-04,***,Concentration of HDL Particles
S-LDL-CE,0.85 [0.81-0.90],6.045e-04,***,Cholesteryl Esters in Small LDL
M-VLDL-CE,0.85 [0.81-0.90],3.571e-04,***,Cholesteryl Esters in Medium VLDL
Cholines,0.85 [0.81-0.90],1.077e-04,***,Total-Cholines
PC,0.85 [0.81-0.89],7.378e-05,***,Phosphatidylcholines
PUFA%,0.85 [0.80-0.89],2.114e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE,0.85 [0.80-0.89],4.541e-05,***,Cholesteryl Esters in Medium LDL
S-VLDL-FC%,0.85 [0.80-0.89],7.911e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-C,0.85 [0.80-0.89],4.406e-05,***,Cholesterol in Small LDL
M-LDL-PL,0.84 [0.80-0.89],3.758e-05,***,Phospholipids in Medium LDL
M-LDL-L,0.84 [0.80-0.89],1.972e-05,***,Total-Lipids in Medium LDL
IDL-L,0.84 [0.80-0.89],6.239e-06,***,Total-Lipids in IDL
XS-VLDL-C%,0.84 [0.80-0.89],1.439e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-P,0.84 [0.80-0.89],2.922e-05,***,Concentration of Small HDL Particles
IDL-FC,0.84 [0.80-0.89],1.079e-05,***,Free Cholesterol in IDL
Total-P,0.84 [0.80-0.89],2.518e-05,***,Total-Concentration of Lipoprotein Particles
