Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.25 [1.04-1.49],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3,1.20 [0.99-1.44],1.000,,Omega-3 Fatty Acids
MUFA,1.17 [0.97-1.41],1.000,,Monounsaturated Fatty Acids
DHA,1.11 [0.92-1.34],1.000,,Docosahexaenoic Acid
Omega-6,1.01 [0.84-1.22],1.000,,Omega-6 Fatty Acids
HDL-CE,0.97 [0.80-1.18],1.000,,Cholesteryl Esters in HDL
Total-CE,0.97 [0.80-1.17],1.000,,Total-Esterified Cholesterol
LDL-CE,0.97 [0.80-1.16],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.86 [0.72-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.81 [0.67-0.99],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
