Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.16 [1.01-1.33],1.000,,Glycine
Gln,1.09 [0.93-1.28],1.000,,Glutamine
M-LDL-FC%,1.03 [0.85-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,1.02 [0.85-1.23],1.000,,HDL Cholesterol
ApoA1,1.00 [0.84-1.19],1.000,,Apolipoprotein A1
Total-C,0.97 [0.80-1.16],1.000,,Total-Cholesterol
Remnant-C,0.96 [0.80-1.15],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.96 [0.81-1.15],1.000,,Cholesteryl Esters in LDL
VLDL-C,0.96 [0.80-1.15],1.000,,VLDL Cholesterol
M-LDL-PL%,0.94 [0.81-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
