Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,2.01 [1.69-2.39],4.209e-10,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.98 [1.67-2.33],2.868e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.75 [1.50-2.05],7.192e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.74 [1.49-2.03],4.827e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.64 [1.40-1.93],2.742e-04,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-PL%,1.61 [1.36-1.91],0.005,**,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-FC%,0.63 [0.55-0.74],4.692e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-CE%,0.62 [0.53-0.72],7.211e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-CE,0.62 [0.51-0.74],0.038,*,Cholesteryl Esters in Very Small VLDL
SFA,0.62 [0.52-0.73],0.012,*,Saturated Fatty Acids
M-LDL-C%,0.61 [0.54-0.69],1.049e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.61 [0.53-0.69],2.215e-08,***,Cholesterol to Total-Lipids in IDL percentage
VLDL-FC,0.61 [0.50-0.73],0.044,*,Free Cholesterol in VLDL
ApoA1,0.60 [0.50-0.72],0.012,*,Apolipoprotein A1
VLDL-C,0.59 [0.50-0.71],0.003,**,VLDL Cholesterol
Total-FA,0.59 [0.50-0.70],3.118e-04,***,Total-Fatty Acids
Albumin,0.59 [0.51-0.68],3.926e-08,***,Albumin
VLDL-CE,0.59 [0.49-0.70],0.002,**,Cholesteryl Esters in VLDL
S-VLDL-C,0.58 [0.47-0.70],0.004,**,Cholesterol in Small VLDL
L-LDL-CE%,0.57 [0.49-0.66],2.050e-08,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3,0.57 [0.46-0.69],0.006,**,Omega-3 Fatty Acids
S-LDL-C%,0.56 [0.49-0.64],6.192e-12,***,Cholesterol to Total-Lipids in Small LDL percentage
DHA,0.56 [0.46-0.69],0.007,**,Docosahexaenoic Acid
M-VLDL-CE,0.56 [0.46-0.67],1.458e-04,***,Cholesteryl Esters in Medium VLDL
S-VLDL-PL,0.55 [0.46-0.67],6.456e-04,***,Phospholipids in Small VLDL
SM,0.55 [0.47-0.66],6.685e-06,***,Sphingomyelins
L-LDL-C%,0.55 [0.48-0.63],5.009e-13,***,Cholesterol to Total-Lipids in Large LDL percentage
LA,0.55 [0.47-0.65],3.162e-07,***,Linoleic Acid
M-VLDL-L,0.54 [0.45-0.66],3.004e-05,***,Total-Lipids in Medium VLDL
IDL-CE%,0.54 [0.48-0.62],5.163e-14,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Phosphoglyc,0.54 [0.46-0.64],7.085e-08,***,Phosphoglycerides
IDL-FC,0.54 [0.45-0.65],5.033e-06,***,Free Cholesterol in IDL
IDL-PL,0.54 [0.45-0.65],4.390e-06,***,Phospholipids in IDL
M-VLDL-C,0.54 [0.44-0.65],1.673e-05,***,Cholesterol in Medium VLDL
S-VLDL-FC,0.53 [0.44-0.65],6.802e-05,***,Free Cholesterol in Small VLDL
Cholines,0.53 [0.45-0.63],9.124e-09,***,Total-Cholines
M-VLDL-PL,0.53 [0.44-0.65],3.461e-05,***,Phospholipids in Medium VLDL
Remnant-C,0.53 [0.45-0.63],2.668e-08,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-6,0.53 [0.45-0.62],1.239e-08,***,Omega-6 Fatty Acids
M-VLDL-P,0.53 [0.43-0.65],1.204e-04,***,Concentration of Medium VLDL Particles
M-VLDL-FC,0.53 [0.43-0.64],3.257e-05,***,Free Cholesterol in Medium VLDL
IDL-P,0.53 [0.43-0.64],1.164e-05,***,Concentration of IDL Particles
PC,0.53 [0.44-0.62],6.645e-09,***,Phosphatidylcholines
ApoB,0.52 [0.44-0.63],2.590e-07,***,Apolipoprotein B
L-LDL-P,0.52 [0.43-0.63],1.860e-05,***,Concentration of Large LDL Particles
IDL-L,0.52 [0.44-0.61],3.407e-09,***,Total-Lipids in IDL
S-LDL-P,0.52 [0.43-0.63],1.268e-05,***,Concentration of Small LDL Particles
Total-PL,0.52 [0.44-0.61],3.165e-10,***,Total-Phospholipids in Lipoprotein Particles
Total-L,0.51 [0.44-0.60],1.429e-11,***,Total-Lipids in Lipoprotein Particles
HDL-P,0.51 [0.42-0.62],1.295e-06,***,Concentration of HDL Particles
PUFA,0.51 [0.43-0.60],5.438e-10,***,Polyunsaturated Fatty Acids
S-HDL-PL,0.51 [0.43-0.61],3.360e-08,***,Phospholipids in Small HDL
IDL-C,0.51 [0.43-0.60],8.064e-10,***,Cholesterol in IDL
LDL-P,0.51 [0.41-0.62],2.332e-06,***,Concentration of LDL Particles
S-LDL-PL,0.51 [0.42-0.61],2.210e-07,***,Phospholipids in Small LDL
Non-HDL-C,0.50 [0.43-0.59],4.046e-12,***,Total-Cholesterol Minus HDL-C
Total-FC,0.50 [0.42-0.59],8.104e-11,***,Total-Free Cholesterol
Total-C,0.50 [0.43-0.58],2.575e-13,***,Total-Cholesterol
Total-CE,0.49 [0.42-0.58],1.408e-13,***,Total-Esterified Cholesterol
S-LDL-FC,0.49 [0.41-0.59],9.456e-09,***,Free Cholesterol in Small LDL
Clinical LDL-C,0.49 [0.42-0.57],1.493e-13,***,Clinical LDL Cholesterol
IDL-CE,0.49 [0.41-0.58],1.487e-10,***,Cholesteryl Esters in IDL
M-LDL-P,0.49 [0.40-0.60],5.942e-07,***,Concentration of Medium LDL Particles
S-HDL-L,0.49 [0.41-0.58],1.194e-10,***,Total-Lipids in Small HDL
Total-P,0.48 [0.40-0.58],5.857e-09,***,Total-Concentration of Lipoprotein Particles
S-LDL-L,0.48 [0.40-0.58],4.009e-09,***,Total-Lipids in Small LDL
LDL-L,0.48 [0.40-0.56],9.988e-14,***,Total-Lipids in LDL
L-LDL-L,0.47 [0.40-0.56],2.822e-13,***,Total-Lipids in Large LDL
S-HDL-CE,0.47 [0.39-0.56],1.231e-11,***,Cholesteryl Esters in Small HDL
S-HDL-FC,0.47 [0.39-0.56],4.545e-11,***,Free Cholesterol in Small HDL
