Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.06 [0.97-1.17],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,1.06 [0.96-1.17],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.04 [0.95-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
SFA%,1.04 [0.94-1.14],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-CE,1.02 [0.93-1.13],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.99 [0.90-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.93 [0.85-1.02],1.000,,Apolipoprotein B
ApoB/ApoA1,0.93 [0.85-1.02],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,0.91 [0.83-1.00],1.000,,Clinical LDL Cholesterol
LDL-C,0.91 [0.83-1.00],1.000,,LDL Cholesterol
