Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.27 [1.14-1.42],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.21 [1.09-1.35],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-TG%,1.12 [1.01-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.06 [0.96-1.19],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
ApoB/ApoA1,1.01 [0.91-1.13],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
LDL-C,0.92 [0.83-1.02],1.000,,LDL Cholesterol
Non-HDL-C,0.92 [0.83-1.02],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.88 [0.79-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.84 [0.75-0.94],1.000,,HDL Cholesterol
DHA%,0.77 [0.69-0.86],0.827,,Docosahexaenoic Acid to Total-Fatty Acids percentage
