Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.10 [0.98-1.24],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-FC%,1.05 [0.93-1.18],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.02 [0.91-1.15],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.02 [0.90-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.02 [0.90-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.93 [0.83-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-C,0.86 [0.77-0.97],1.000,,LDL Cholesterol
Remnant-C,0.86 [0.77-0.96],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.86 [0.76-0.96],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.83 [0.75-0.93],1.000,,Total-Cholesterol
