Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.60 [1.34-1.91],0.068,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.34 [1.14-1.58],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.14 [0.95-1.35],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Val,1.01 [0.84-1.21],1.000,,Valine
Total-BCAA,1.01 [0.84-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-C%,0.70 [0.60-0.81],0.718,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.70 [0.60-0.81],0.365,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA%,0.69 [0.59-0.80],0.539,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.66 [0.56-0.79],0.605,,Degree of Unsaturation
PUFA/MUFA,0.63 [0.53-0.76],0.088,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
