Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.99-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.08 [0.99-1.18],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.07 [0.98-1.17],1.000,,Apolipoprotein B
Total-BCAA,1.07 [0.98-1.17],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.06 [0.97-1.16],1.000,,Valine
DHA,0.93 [0.84-1.02],1.000,,Docosahexaenoic Acid
Omega-3%,0.93 [0.84-1.02],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.89 [0.81-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.87 [0.79-0.96],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.84 [0.76-0.93],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
