Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.18 [1.04-1.35],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.16 [1.00-1.35],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.14 [1.00-1.30],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,1.14 [1.00-1.29],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.03 [0.91-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.97 [0.85-1.10],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,0.96 [0.84-1.09],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.88 [0.78-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.86 [0.76-0.97],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.82 [0.72-0.93],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
