Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [0.99-1.33],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.10 [0.95-1.28],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.06 [0.92-1.24],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.05 [0.91-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.04 [0.89-1.21],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.95 [0.82-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.92 [0.79-1.07],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.89 [0.77-1.03],1.000,,Cholesteryl Esters in LDL
VLDL-C,0.89 [0.77-1.03],1.000,,VLDL Cholesterol
Total-C,0.86 [0.75-0.99],1.000,,Total-Cholesterol
