Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.47 [1.26-1.73],0.327,,Glycine
DHA%,1.28 [1.06-1.53],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,1.25 [1.03-1.53],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.22 [1.00-1.48],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,1.08 [0.89-1.31],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-TG%,0.93 [0.77-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,0.88 [0.73-1.07],1.000,,Isoleucine
Val,0.85 [0.70-1.04],1.000,,Valine
Total-BCAA,0.83 [0.69-1.01],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.80 [0.66-0.98],1.000,,Leucine
