Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-L,1.60 [1.37-1.87],8.005e-04,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.59 [1.36-1.85],8.458e-04,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL,1.59 [1.36-1.85],8.754e-04,***,Phospholipids in Very Large HDL
XL-HDL-P,1.58 [1.37-1.84],2.200e-04,***,Concentration of Very Large HDL Particles
XL-HDL-C,1.58 [1.36-1.85],0.001,**,Cholesterol in Very Large HDL
L-HDL-C,1.57 [1.33-1.86],0.021,*,Cholesterol in Large HDL
L-HDL-CE,1.57 [1.33-1.86],0.018,*,Cholesteryl Esters in Large HDL
L-HDL-P,1.57 [1.34-1.83],0.004,**,Concentration of Large HDL Particles
L-HDL-FC,1.56 [1.33-1.83],0.008,**,Free Cholesterol in Large HDL
XL-HDL-FC,1.53 [1.31-1.79],0.014,*,Free Cholesterol in Very Large HDL
Tyr,0.89 [0.74-1.07],1.000,,Tyrosine
M-LDL-PL%,0.82 [0.69-0.97],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,0.75 [0.62-0.91],1.000,,Phenylalanine
His,0.72 [0.60-0.87],1.000,,Histidine
Creatinine,0.60 [0.49-0.73],0.118,,Creatinine
