Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.18-1.25],4.653e-35,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.21 [1.18-1.25],1.206e-32,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.21 [1.17-1.25],2.976e-29,***,Glycoprotein Acetyls
IDL-TG%,1.20 [1.16-1.23],2.959e-28,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,1.17 [1.14-1.20],1.472e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.17 [1.13-1.20],6.594e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.16 [1.12-1.19],2.917e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.15 [1.12-1.19],1.093e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.15 [1.11-1.18],2.063e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL%,1.13 [1.10-1.16],1.346e-10,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,1.12 [1.08-1.15],2.941e-08,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.12 [1.08-1.15],2.049e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG,1.11 [1.08-1.14],1.146e-07,***,Triglycerides in Large HDL
XS-VLDL-TG,1.11 [1.08-1.14],6.348e-07,***,Triglycerides in Very Small VLDL
HDL-TG,1.11 [1.08-1.14],1.106e-06,***,Triglycerides in HDL
M-HDL-TG,1.11 [1.07-1.14],1.581e-06,***,Triglycerides in Medium HDL
IDL-TG,1.10 [1.07-1.13],4.852e-06,***,Triglycerides in IDL
S-HDL-TG%,1.09 [1.06-1.13],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG,1.09 [1.06-1.13],1.187e-04,***,Triglycerides in Very Large HDL
L-LDL-TG,1.09 [1.06-1.12],0.002,**,Triglycerides in Large LDL
S-HDL-TG,1.09 [1.06-1.12],0.007,**,Triglycerides in Small HDL
Gly,1.09 [1.05-1.12],0.008,**,Glycine
L-HDL-PL%,1.09 [1.05-1.12],0.025,*,Phospholipids to Total-Lipids in Large HDL percentage
MUFA,1.08 [1.05-1.12],0.019,*,Monounsaturated Fatty Acids
LDL-TG,1.08 [1.05-1.12],0.010,*,Triglycerides in LDL
Total-C,0.93 [0.90-0.95],0.036,*,Total-Cholesterol
Total-CE,0.92 [0.90-0.95],0.023,*,Total-Esterified Cholesterol
L-HDL-C%,0.92 [0.90-0.95],0.019,*,Cholesterol to Total-Lipids in Large HDL percentage
IDL-L,0.92 [0.90-0.95],0.012,*,Total-Lipids in IDL
S-LDL-PL,0.92 [0.90-0.95],0.019,*,Phospholipids in Small LDL
S-LDL-L,0.92 [0.90-0.95],0.014,*,Total-Lipids in Small LDL
M-LDL-CE,0.92 [0.89-0.95],0.012,*,Cholesteryl Esters in Medium LDL
IDL-P,0.92 [0.89-0.95],0.009,**,Concentration of IDL Particles
L-HDL-CE%,0.92 [0.89-0.95],0.005,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-C,0.92 [0.89-0.95],0.008,**,Cholesterol in Medium VLDL
M-LDL-P,0.92 [0.89-0.95],0.009,**,Concentration of Medium LDL Particles
ApoB/ApoA1,0.92 [0.89-0.95],0.009,**,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-C%,0.92 [0.89-0.95],0.006,**,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-PL,0.92 [0.89-0.95],0.003,**,Phospholipids in Medium LDL
M-LDL-L,0.92 [0.89-0.95],0.002,**,Total-Lipids in Medium LDL
L-LDL-CE,0.92 [0.89-0.94],0.002,**,Cholesteryl Esters in Large LDL
