Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.27 [1.05-1.53],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,1.19 [0.99-1.44],1.000,,Free Cholesterol in HDL
Glu,1.15 [0.94-1.40],1.000,,Glucose
GlycA,1.07 [0.87-1.31],1.000,,Glycoprotein Acetyls
Acetate,1.02 [0.84-1.23],1.000,,Acetate
Phe,1.00 [0.82-1.21],1.000,,Phenylalanine
Gln,0.96 [0.79-1.17],1.000,,Glutamine
M-LDL-FC%,0.96 [0.79-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,0.93 [0.76-1.14],1.000,,Isoleucine
His,0.90 [0.74-1.09],1.000,,Histidine
