Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.34 [1.30-1.38],3.232e-82,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.32 [1.28-1.36],3.272e-72,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.31 [1.28-1.35],2.262e-73,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.29 [1.25-1.33],4.737e-54,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.26 [1.22-1.30],2.418e-46,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.26 [1.22-1.29],2.152e-48,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.23 [1.19-1.27],6.373e-34,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,1.23 [1.18-1.27],7.247e-25,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.22 [1.19-1.26],1.692e-35,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.22 [1.18-1.26],4.242e-33,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.22 [1.18-1.26],3.210e-30,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.19 [1.16-1.23],1.057e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.19 [1.15-1.22],3.774e-24,***,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,1.18 [1.14-1.22],1.701e-20,***,Glycoprotein Acetyls
M-HDL-TG%,1.17 [1.13-1.20],2.948e-17,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.16 [1.12-1.20],7.880e-12,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,1.15 [1.11-1.18],5.165e-14,***,Phospholipids to Total-Lipids in IDL percentage
SFA%,1.14 [1.11-1.17],1.387e-12,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.14 [1.10-1.17],7.026e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.13 [1.10-1.17],1.535e-10,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.13 [1.10-1.17],4.260e-11,***,Triglycerides in Small HDL
XS-VLDL-TG,1.13 [1.10-1.16],1.142e-11,***,Triglycerides in Very Small VLDL
S-HDL-PL%,1.13 [1.09-1.16],6.016e-10,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.12 [1.09-1.16],1.506e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG,1.12 [1.09-1.15],1.331e-09,***,Triglycerides in Medium HDL
