Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.11 [1.00-1.25],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [0.99-1.24],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.11 [0.98-1.25],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-TG%,1.09 [0.98-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.09 [0.97-1.22],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.91 [0.82-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.91 [0.81-1.02],1.000,,LDL Cholesterol
Remnant-C,0.91 [0.81-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.91 [0.81-1.01],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.90 [0.81-1.01],1.000,,Total-Cholesterol
