Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.25 [1.05-1.50],1.000,,Valine
Total-BCAA,1.20 [1.00-1.44],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
MUFA%,1.13 [0.92-1.38],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.05 [0.87-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3%,1.03 [0.85-1.26],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-C,0.97 [0.80-1.19],1.000,,VLDL Cholesterol
Remnant-C,0.90 [0.73-1.10],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.87 [0.72-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.86 [0.70-1.05],1.000,,Total-Cholesterol
HDL-CE,0.84 [0.67-1.04],1.000,,Cholesteryl Esters in HDL
