Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.15 [0.97-1.38],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,1.12 [0.95-1.32],1.000,,Free Cholesterol in HDL
Unsaturation,1.11 [0.94-1.32],1.000,,Degree of Unsaturation
LDL-FC,1.03 [0.87-1.21],1.000,,Free Cholesterol in LDL
PUFA,1.02 [0.87-1.20],1.000,,Polyunsaturated Fatty Acids
M-LDL-TG%,0.94 [0.80-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,0.90 [0.76-1.07],1.000,,Isoleucine
Total-BCAA,0.81 [0.68-0.96],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.80 [0.67-0.96],1.000,,Leucine
Creatinine,0.65 [0.54-0.77],0.461,,Creatinine
