Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.18 [1.14-1.22],1.603e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-PL%,1.18 [1.14-1.23],8.427e-12,***,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.17 [1.13-1.22],8.590e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.17 [1.13-1.21],1.032e-11,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.17 [1.12-1.21],1.099e-09,***,Glycoprotein Acetyls
M-HDL-PL,1.15 [1.11-1.20],8.365e-09,***,Phospholipids in Medium HDL
S-VLDL-TG%,1.15 [1.10-1.19],8.973e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.14 [1.10-1.19],1.608e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.14 [1.10-1.19],6.528e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-L,1.14 [1.10-1.18],1.602e-06,***,Total-Lipids in Medium HDL
HDL-PL,1.13 [1.09-1.18],2.209e-05,***,Phospholipids in HDL
M-HDL-TG,1.13 [1.09-1.17],1.141e-05,***,Triglycerides in Medium HDL
M-HDL-P,1.13 [1.08-1.17],8.452e-05,***,Concentration of Medium HDL Particles
S-HDL-PL,1.12 [1.08-1.16],1.436e-04,***,Phospholipids in Small HDL
M-HDL-FC,1.12 [1.08-1.16],8.888e-04,***,Free Cholesterol in Medium HDL
HDL-L,1.11 [1.07-1.16],0.005,**,Total-Lipids in HDL
M-HDL-C,1.11 [1.07-1.16],0.004,**,Cholesterol in Medium HDL
M-VLDL-TG%,1.11 [1.07-1.16],0.005,**,Triglycerides to Total-Lipids in Medium VLDL percentage
HDL-TG,1.11 [1.07-1.15],0.002,**,Triglycerides in HDL
M-HDL-CE,1.11 [1.07-1.15],0.005,**,Cholesteryl Esters in Medium HDL
ApoA1,1.11 [1.07-1.15],0.007,**,Apolipoprotein A1
L-HDL-PL%,1.10 [1.06-1.15],0.028,*,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG,1.10 [1.06-1.15],0.024,*,Triglycerides in Large HDL
XS-VLDL-TG,1.10 [1.06-1.14],0.026,*,Triglycerides in Very Small VLDL
Clinical LDL-C,0.91 [0.88-0.94],0.036,*,Clinical LDL Cholesterol
