Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [0.96-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.05 [0.95-1.17],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Phe,1.02 [0.92-1.13],1.000,,Phenylalanine
Tyr,1.01 [0.91-1.12],1.000,,Tyrosine
Ile,1.01 [0.91-1.12],1.000,,Isoleucine
PUFA,0.99 [0.89-1.11],1.000,,Polyunsaturated Fatty Acids
Albumin,0.97 [0.87-1.07],1.000,,Albumin
Unsaturation,0.95 [0.85-1.06],1.000,,Degree of Unsaturation
HDL-FC,0.91 [0.81-1.02],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.89 [0.79-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
