Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.09 [0.91-1.30],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,1.05 [0.88-1.24],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-FC,1.05 [0.88-1.24],1.000,,Free Cholesterol in HDL
Unsaturation,1.04 [0.88-1.24],1.000,,Degree of Unsaturation
DHA,1.02 [0.86-1.20],1.000,,Docosahexaenoic Acid
M-VLDL-C%,0.99 [0.83-1.16],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Ile,0.98 [0.82-1.16],1.000,,Isoleucine
Leu,0.95 [0.80-1.13],1.000,,Leucine
Total-BCAA,0.95 [0.79-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.93 [0.78-1.12],1.000,,Valine
