Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.20 [1.07-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.09 [0.97-1.22],1.000,,Tyrosine
Phe,1.06 [0.94-1.18],1.000,,Phenylalanine
Ile,1.03 [0.92-1.16],1.000,,Isoleucine
His,1.02 [0.91-1.14],1.000,,Histidine
LDL-CE,0.90 [0.81-1.01],1.000,,Cholesteryl Esters in LDL
Total-CE,0.87 [0.78-0.97],1.000,,Total-Esterified Cholesterol
HDL-CE,0.87 [0.77-0.98],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.84 [0.75-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.75 [0.67-0.84],0.083,,Linoleic Acid to Total-Fatty Acids percentage
