Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.07 [0.95-1.20],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.04 [0.92-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,1.04 [0.92-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.03 [0.91-1.17],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.03 [0.92-1.16],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-FC%,0.98 [0.87-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-CE,0.96 [0.85-1.09],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.88 [0.78-0.99],1.000,,VLDL Cholesterol
Remnant-C,0.87 [0.78-0.98],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.87 [0.77-0.97],1.000,,Total-Cholesterol
