Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.98-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.10 [0.96-1.25],1.000,,Valine
Total-BCAA,1.09 [0.96-1.24],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
MUFA%,1.09 [0.94-1.25],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,1.02 [0.89-1.16],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-C,0.99 [0.87-1.12],1.000,,VLDL Cholesterol
HDL-CE,0.95 [0.83-1.10],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.94 [0.83-1.07],1.000,,Cholesteryl Esters in LDL
Total-C,0.94 [0.82-1.07],1.000,,Total-Cholesterol
M-LDL-FC%,0.87 [0.76-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
