Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.72 [1.52-1.95],7.410e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.71 [1.54-1.89],2.059e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.68 [1.51-1.87],6.557e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.65 [1.48-1.84],5.600e-14,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,1.62 [1.45-1.81],9.004e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.61 [1.43-1.80],1.318e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.57 [1.39-1.77],7.580e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.51 [1.35-1.70],5.228e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.48 [1.28-1.71],0.042,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
MUFA%,1.43 [1.27-1.62],8.636e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.38 [1.23-1.55],0.011,*,Glycoprotein Acetyls
XS-VLDL-PL%,1.38 [1.23-1.55],0.007,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,1.34 [1.21-1.48],0.007,**,Triglycerides in Large HDL
M-LDL-FC%,0.73 [0.66-0.81],8.464e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.73 [0.65-0.82],0.039,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-C%,0.73 [0.65-0.82],0.018,*,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-C,0.73 [0.64-0.82],0.023,*,Cholesterol in Very Small VLDL
XL-HDL-CE%,0.72 [0.65-0.81],4.959e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-CE%,0.72 [0.64-0.81],0.005,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
