Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.11 [1.03-1.19],1.000,,Glutamine
Gly,1.06 [0.99-1.14],1.000,,Glycine
Phe,1.05 [0.98-1.13],1.000,,Phenylalanine
Ala,1.03 [0.96-1.11],1.000,,Alanine
M-LDL-PL%,1.02 [0.95-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-CE,0.97 [0.91-1.04],1.000,,Cholesteryl Esters in LDL
Total-CE,0.96 [0.90-1.03],1.000,,Total-Esterified Cholesterol
HDL-CE,0.95 [0.88-1.02],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.93 [0.87-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.86 [0.80-0.93],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
