Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.19 [1.81-2.65],1.125e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
Glu-lactate,2.10 [1.83-2.40],1.929e-21,***,Glucose-lactate
IDL-TG%,2.09 [1.80-2.43],4.576e-16,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,2.07 [1.75-2.44],1.840e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.06 [1.72-2.46],5.475e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Glu,2.05 [1.76-2.40],1.297e-14,***,Glucose
L-LDL-TG%,1.99 [1.72-2.32],4.448e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.96 [1.66-2.31],1.590e-10,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.95 [1.68-2.25],1.236e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.94 [1.66-2.28],4.420e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Sc-ala,1.91 [1.65-2.20],4.969e-13,***,Spectrometer-corrected alanine
S-LDL-PL%,1.89 [1.62-2.21],1.849e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
Ala,1.84 [1.58-2.14],6.501e-10,***,Alanine
Creatinine,1.62 [1.42-1.85],1.322e-07,***,Creatinine
S-LDL-TG%,1.51 [1.29-1.77],0.039,*,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.68 [0.60-0.77],7.529e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.67 [0.60-0.75],1.411e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.65 [0.59-0.72],2.175e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-PL%,0.62 [0.56-0.70],2.089e-11,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.62 [0.54-0.70],9.641e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-FC%,0.61 [0.51-0.73],0.020,*,Free Cholesterol to Total-Lipids in Small HDL percentage
HDL-L,0.61 [0.51-0.72],0.006,**,Total-Lipids in HDL
L-VLDL-L,0.60 [0.50-0.73],0.030,*,Total-Lipids in Large VLDL
M-HDL-FC,0.60 [0.50-0.73],0.025,*,Free Cholesterol in Medium HDL
HDL-C,0.60 [0.50-0.72],0.020,*,HDL Cholesterol
M-VLDL-TG,0.60 [0.49-0.72],0.020,*,Triglycerides in Medium VLDL
M-VLDL-C%,0.60 [0.53-0.67],1.418e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
DHA,0.59 [0.49-0.72],0.024,*,Docosahexaenoic Acid
ApoA1,0.59 [0.50-0.71],0.001,**,Apolipoprotein A1
S-VLDL-CE%,0.59 [0.52-0.68],2.059e-08,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.58 [0.51-0.67],1.639e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-PL,0.58 [0.49-0.68],3.556e-05,***,Phospholipids in Small HDL
MUFA,0.57 [0.48-0.68],8.566e-05,***,Monounsaturated Fatty Acids
L-VLDL-FC,0.56 [0.46-0.69],0.004,**,Free Cholesterol in Large VLDL
Omega-3,0.56 [0.47-0.68],8.112e-04,***,Omega-3 Fatty Acids
XL-VLDL-FC,0.56 [0.46-0.69],0.005,**,Free Cholesterol in Very Large VLDL
S-HDL-CE,0.56 [0.48-0.66],2.790e-06,***,Cholesteryl Esters in Small HDL
S-HDL-L,0.56 [0.48-0.66],1.037e-06,***,Total-Lipids in Small HDL
L-LDL-C%,0.56 [0.49-0.63],5.961e-14,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.56 [0.49-0.63],2.360e-14,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.54 [0.47-0.63],1.757e-12,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-C,0.54 [0.46-0.63],3.982e-08,***,Cholesterol in Small HDL
HDL-FC,0.53 [0.44-0.65],1.869e-04,***,Free Cholesterol in HDL
XS-VLDL-C%,0.53 [0.47-0.61],1.239e-16,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
