Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [0.99-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,1.07 [0.95-1.20],1.000,,Free Cholesterol in HDL
Omega-3,1.05 [0.94-1.17],1.000,,Omega-3 Fatty Acids
Unsaturation,1.04 [0.93-1.17],1.000,,Degree of Unsaturation
Citrate,1.01 [0.90-1.13],1.000,,Citrate
Tyr,0.99 [0.88-1.11],1.000,,Tyrosine
M-LDL-FC%,0.98 [0.87-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,0.96 [0.85-1.07],1.000,,Phenylalanine
Leu,0.88 [0.79-1.00],1.000,,Leucine
Ile,0.87 [0.77-0.99],1.000,,Isoleucine
