Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.12 [0.97-1.29],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,1.10 [0.95-1.26],1.000,,Tyrosine
ApoA1,1.02 [0.88-1.17],1.000,,Apolipoprotein A1
Ile,1.01 [0.88-1.16],1.000,,Isoleucine
Omega-6/Omega-3,1.01 [0.88-1.17],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.90 [0.79-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.88 [0.76-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.86 [0.74-0.99],1.000,,Total-Cholesterol
Non-HDL-C,0.86 [0.74-0.99],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.84 [0.73-0.96],1.000,,LDL Cholesterol
