Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.14 [1.02-1.27],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,1.08 [0.96-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,1.07 [0.96-1.19],1.000,,Phenylalanine
ApoB/ApoA1,1.06 [0.95-1.18],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Tyr,1.03 [0.93-1.15],1.000,,Tyrosine
VLDL-C,0.99 [0.89-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.94 [0.85-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.90 [0.81-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.90 [0.81-0.99],1.000,,Total-Cholesterol
HDL-CE,0.85 [0.76-0.96],1.000,,Cholesteryl Esters in HDL
