Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,2.02 [1.70-2.39],1.992e-10,***,Glycoprotein Acetyls
M-LDL-TG%,1.29 [1.09-1.54],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-CE,1.25 [1.05-1.50],1.000,,Cholesteryl Esters in HDL
Total-CE,1.04 [0.88-1.23],1.000,,Total-Esterified Cholesterol
VLDL-CE,1.02 [0.86-1.21],1.000,,Cholesteryl Esters in VLDL
ApoB,0.98 [0.83-1.17],1.000,,Apolipoprotein B
Non-HDL-C,0.98 [0.82-1.16],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.95 [0.80-1.13],1.000,,LDL Cholesterol
Clinical LDL-C,0.94 [0.79-1.11],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,0.89 [0.75-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
