Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Acetone,1.12 [0.97-1.30],1.000,,Acetone
M-LDL-FC%,1.10 [0.93-1.30],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Pyruvate,1.08 [0.93-1.26],1.000,,Pyruvate
GlycA,1.05 [0.89-1.23],1.000,,Glycoprotein Acetyls
Acetoacetate,1.03 [0.88-1.20],1.000,,Acetoacetate
M-VLDL-TG%,0.96 [0.81-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Ile,0.85 [0.72-1.00],1.000,,Isoleucine
Leu,0.80 [0.67-0.94],1.000,,Leucine
Total-BCAA,0.79 [0.66-0.93],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.77 [0.65-0.91],1.000,,Valine
