Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.06 [0.99-1.14],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.05 [0.98-1.13],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,1.01 [0.94-1.09],1.000,,Docosahexaenoic Acid
Omega-3%,1.01 [0.94-1.08],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.00 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-C,0.98 [0.92-1.05],1.000,,LDL Cholesterol
Remnant-C,0.98 [0.92-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.98 [0.92-1.05],1.000,,Total-Cholesterol Minus HDL-C
HDL-C,0.98 [0.91-1.05],1.000,,HDL Cholesterol
M-LDL-FC%,0.96 [0.89-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
