Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-C,1.04 [0.96-1.13],1.000,,VLDL Cholesterol
Total-C,1.04 [0.95-1.13],1.000,,Total-Cholesterol
Remnant-C,1.03 [0.95-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-TG%,1.03 [0.95-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-CE,1.02 [0.93-1.11],1.000,,Cholesteryl Esters in HDL
Total-BCAA,0.97 [0.89-1.05],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.96 [0.89-1.05],1.000,,Isoleucine
Leu,0.96 [0.88-1.05],1.000,,Leucine
Tyr,0.95 [0.88-1.03],1.000,,Tyrosine
M-LDL-FC%,0.95 [0.87-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
