Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.16 [1.12-1.20],5.726e-11,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.15 [1.11-1.19],2.686e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.14 [1.10-1.18],7.548e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.14 [1.10-1.18],7.855e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.13 [1.09-1.17],8.633e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.12 [1.08-1.16],6.140e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.12 [1.08-1.16],2.418e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.12 [1.08-1.16],7.131e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.12 [1.08-1.16],9.564e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.12 [1.07-1.16],0.006,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.11 [1.08-1.15],2.343e-04,***,Phospholipids to Total-Lipids in IDL percentage
Remnant-C,0.91 [0.88-0.94],0.037,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.91 [0.88-0.94],0.014,*,Cholesteryl Esters in LDL
M-VLDL-CE%,0.91 [0.88-0.94],0.011,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.91 [0.88-0.94],0.012,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-PL%,0.91 [0.88-0.94],0.008,**,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.91 [0.87-0.94],0.015,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-L,0.90 [0.87-0.94],0.004,**,Total-Lipids in LDL
S-VLDL-C%,0.90 [0.87-0.94],0.003,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.90 [0.87-0.93],6.819e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.90 [0.87-0.94],0.003,**,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.90 [0.87-0.93],0.002,**,Cholesteryl Esters in Large LDL
SM,0.90 [0.87-0.94],0.010,**,Sphingomyelins
M-VLDL-FC%,0.90 [0.87-0.93],0.002,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.90 [0.87-0.93],0.002,**,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-PL,0.90 [0.87-0.93],0.003,**,Phospholipids in IDL
M-HDL-FC%,0.90 [0.87-0.94],0.045,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
LDL-PL,0.90 [0.87-0.93],8.823e-04,***,Phospholipids in LDL
LDL-C,0.90 [0.87-0.93],8.579e-04,***,LDL Cholesterol
Total-FC,0.90 [0.87-0.93],9.007e-04,***,Total-Free Cholesterol
M-VLDL-CE,0.90 [0.87-0.93],5.958e-04,***,Cholesteryl Esters in Medium VLDL
L-LDL-L,0.90 [0.87-0.93],4.823e-04,***,Total-Lipids in Large LDL
IDL-P,0.90 [0.87-0.93],4.654e-04,***,Concentration of IDL Particles
LA%,0.90 [0.87-0.93],0.001,**,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-FC,0.90 [0.87-0.93],1.162e-04,***,Free Cholesterol in Small LDL
L-LDL-C,0.90 [0.86-0.93],1.524e-04,***,Cholesterol in Large LDL
M-LDL-FC,0.89 [0.86-0.93],7.399e-05,***,Free Cholesterol in Medium LDL
L-LDL-PL,0.89 [0.86-0.92],3.264e-05,***,Phospholipids in Large LDL
Clinical LDL-C,0.89 [0.86-0.92],1.487e-05,***,Clinical LDL Cholesterol
S-LDL-C%,0.89 [0.86-0.92],2.674e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-L,0.89 [0.86-0.92],1.415e-05,***,Total-Lipids in IDL
Total-C,0.89 [0.86-0.92],1.155e-05,***,Total-Cholesterol
L-LDL-C%,0.89 [0.85-0.92],5.508e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
LDL-FC,0.88 [0.85-0.92],1.643e-06,***,Free Cholesterol in LDL
Total-CE,0.88 [0.85-0.92],3.165e-06,***,Total-Esterified Cholesterol
S-VLDL-PL%,0.88 [0.85-0.91],1.427e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.88 [0.85-0.91],7.065e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC,0.88 [0.85-0.91],9.877e-07,***,Free Cholesterol in IDL
L-LDL-FC%,0.88 [0.85-0.91],2.850e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC,0.88 [0.85-0.91],4.682e-07,***,Free Cholesterol in Large LDL
IDL-C,0.88 [0.85-0.91],8.947e-08,***,Cholesterol in IDL
IDL-CE,0.88 [0.85-0.91],8.146e-08,***,Cholesteryl Esters in IDL
XS-VLDL-C%,0.88 [0.85-0.91],5.323e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.87 [0.84-0.91],2.670e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.87 [0.84-0.90],6.154e-10,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.87 [0.84-0.90],1.910e-11,***,Cholesterol to Total-Lipids in IDL percentage
