Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.20 [1.12-1.29],0.032,*,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.20 [1.12-1.28],0.065,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.19 [1.11-1.27],0.112,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.16 [1.08-1.25],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.14 [1.06-1.23],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.85 [0.80-0.91],0.279,,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.85 [0.79-0.91],0.158,,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.85 [0.79-0.91],0.360,,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.84 [0.79-0.91],0.475,,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.84 [0.79-0.90],0.096,,Cholesterol to Total-Lipids in Large LDL percentage
