Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.42 [1.15-1.74],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.23 [1.01-1.50],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-FC%,1.13 [0.92-1.38],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC%,1.08 [0.88-1.33],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.01 [0.82-1.25],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
PUFA,0.62 [0.51-0.76],0.694,,Polyunsaturated Fatty Acids
S-HDL-L,0.61 [0.50-0.75],0.394,,Total-Lipids in Small HDL
S-HDL-CE,0.60 [0.49-0.73],0.140,,Cholesteryl Esters in Small HDL
S-HDL-C,0.59 [0.48-0.73],0.137,,Cholesterol in Small HDL
S-HDL-P,0.59 [0.48-0.73],0.182,,Concentration of Small HDL Particles
