Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.11 [0.97-1.26],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.08 [0.95-1.23],1.000,,Apolipoprotein B
LDL-C,1.07 [0.94-1.22],1.000,,LDL Cholesterol
Clinical LDL-C,1.07 [0.93-1.22],1.000,,Clinical LDL Cholesterol
M-VLDL-TG%,1.04 [0.90-1.19],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
DHA%,0.96 [0.84-1.11],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.95 [0.83-1.09],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.92 [0.80-1.05],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.91 [0.80-1.04],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.91 [0.80-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
