Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.05 [1.02-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-BCAA,1.02 [0.99-1.06],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.01 [0.98-1.05],1.000,,Valine
VLDL-C,1.01 [0.97-1.04],1.000,,VLDL Cholesterol
ApoB/ApoA1,1.00 [0.97-1.04],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
LDL-CE,0.98 [0.95-1.02],1.000,,Cholesteryl Esters in LDL
Total-C,0.97 [0.94-1.00],1.000,,Total-Cholesterol
Total-CE,0.97 [0.94-1.00],1.000,,Total-Esterified Cholesterol
HDL-CE,0.95 [0.92-0.99],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.95 [0.92-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
