Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.25 [1.12-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.16 [1.03-1.31],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-C,1.04 [0.92-1.16],1.000,,VLDL Cholesterol
HDL-CE,1.03 [0.90-1.17],1.000,,Cholesteryl Esters in HDL
VLDL-CE,1.01 [0.90-1.13],1.000,,Cholesteryl Esters in VLDL
Remnant-C,0.99 [0.89-1.11],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.99 [0.88-1.11],1.000,,Total-Cholesterol
Non-HDL-C,0.97 [0.87-1.09],1.000,,Total-Cholesterol Minus HDL-C
LDL-CE,0.97 [0.87-1.08],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.85 [0.76-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
