Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.29 [1.16-1.43],0.373,,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.29 [1.16-1.42],0.244,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.27 [1.15-1.40],0.469,,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.21 [1.09-1.35],1.000,,Glycoprotein Acetyls
M-HDL-L,1.02 [0.91-1.14],1.000,,Total-Lipids in Medium HDL
M-LDL-FC%,0.88 [0.79-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.80 [0.73-0.88],0.855,,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.79 [0.72-0.87],0.514,,Cholesteryl Esters to Total-Lipids in IDL percentage
Val,0.79 [0.70-0.88],1.000,,Valine
L-LDL-C%,0.78 [0.71-0.86],0.223,,Cholesterol to Total-Lipids in Large LDL percentage
