Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.16 [0.98-1.37],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,1.07 [0.91-1.25],1.000,,Isoleucine
Total-BCAA,1.05 [0.89-1.24],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.04 [0.89-1.23],1.000,,Leucine
Tyr,1.02 [0.87-1.20],1.000,,Tyrosine
VLDL-C,0.84 [0.72-0.99],1.000,,VLDL Cholesterol
M-LDL-FC%,0.83 [0.71-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.77 [0.65-0.90],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-CE,0.75 [0.62-0.91],1.000,,Cholesteryl Esters in HDL
Total-C,0.72 [0.62-0.84],1.000,,Total-Cholesterol
