Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.29 [1.24-1.33],1.457e-33,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.28 [1.23-1.33],1.736e-32,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.28 [1.23-1.33],2.047e-31,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.25 [1.20-1.29],1.921e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.23 [1.18-1.28],5.298e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.21 [1.17-1.26],3.521e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.21 [1.16-1.25],1.333e-18,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.20 [1.15-1.24],3.774e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.19 [1.15-1.24],1.543e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.19 [1.15-1.23],2.654e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
Creatinine,1.18 [1.13-1.23],4.133e-09,***,Creatinine
MUFA%,1.17 [1.12-1.22],6.896e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.17 [1.12-1.21],3.759e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.15 [1.10-1.20],2.273e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.14 [1.09-1.18],4.971e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.13 [1.08-1.18],0.001,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.13 [1.08-1.17],0.002,**,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.12 [1.08-1.16],0.004,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
TG/PG,1.11 [1.07-1.16],0.042,*,Triglycerides to Phosphoglycerides ratio
S-VLDL-CE%,0.91 [0.88-0.94],0.040,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-FC%,0.91 [0.87-0.94],0.034,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.90 [0.87-0.93],0.003,**,Free Cholesterol to Total-Lipids in Small LDL percentage
