Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.11 [1.02-1.20],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-TG%,1.11 [1.02-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.01 [0.93-1.09],1.000,,VLDL Cholesterol
ApoB/ApoA1,1.01 [0.93-1.09],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-CE,1.01 [0.93-1.09],1.000,,Cholesteryl Esters in VLDL
Remnant-C,0.98 [0.90-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.96 [0.89-1.04],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.94 [0.87-1.02],1.000,,Total-Cholesterol
M-LDL-FC%,0.92 [0.85-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.91 [0.83-1.00],1.000,,Cholesteryl Esters in HDL
