Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6%,1.11 [0.86-1.44],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.07 [0.85-1.34],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LA,1.03 [0.83-1.27],1.000,,Linoleic Acid
M-LDL-FC%,1.02 [0.80-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,1.02 [0.82-1.26],1.000,,Free Cholesterol in HDL
M-LDL-TG%,0.99 [0.80-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.88 [0.71-1.10],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,0.88 [0.70-1.10],1.000,,Leucine
Val,0.84 [0.67-1.05],1.000,,Valine
Total-BCAA,0.84 [0.67-1.04],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
