Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.39 [1.26-1.54],1.369e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.39 [1.26-1.52],3.191e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.38 [1.26-1.52],6.880e-06,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.36 [1.24-1.49],1.544e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.32 [1.19-1.46],0.028,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
Creatinine,1.31 [1.19-1.46],0.024,*,Creatinine
IDL-PL%,1.30 [1.18-1.43],0.024,*,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-CE%,0.80 [0.73-0.87],0.022,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.77 [0.70-0.84],0.008,**,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-P,0.76 [0.69-0.85],0.036,*,Concentration of Small HDL Particles
M-VLDL-PL%,0.76 [0.69-0.83],0.001,**,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.76 [0.70-0.82],2.908e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,0.75 [0.68-0.83],0.007,**,Polyunsaturated Fatty Acids
S-VLDL-PL,0.75 [0.67-0.83],0.020,*,Phospholipids in Small VLDL
XS-VLDL-C,0.75 [0.67-0.83],0.017,*,Cholesterol in Very Small VLDL
S-VLDL-C,0.74 [0.67-0.83],0.009,**,Cholesterol in Small VLDL
S-VLDL-PL%,0.74 [0.67-0.82],6.845e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-L,0.74 [0.67-0.82],0.004,**,Total-Lipids in Medium VLDL
S-VLDL-FC%,0.74 [0.67-0.81],7.332e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Total-PL,0.74 [0.67-0.82],0.001,**,Total-Phospholipids in Lipoprotein Particles
VLDL-C,0.73 [0.66-0.81],7.335e-04,***,VLDL Cholesterol
XS-VLDL-C%,0.73 [0.67-0.80],7.115e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.73 [0.67-0.80],1.664e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
