Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.14 [0.98-1.33],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
LDL-CE,1.10 [0.95-1.27],1.000,,Cholesteryl Esters in LDL
VLDL-C,1.06 [0.92-1.23],1.000,,VLDL Cholesterol
Total-C,1.04 [0.90-1.21],1.000,,Total-Cholesterol
Remnant-C,1.03 [0.89-1.19],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.99 [0.85-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.95 [0.81-1.13],1.000,,Cholesteryl Esters in HDL
HDL-C,0.95 [0.80-1.12],1.000,,HDL Cholesterol
ApoA1,0.95 [0.81-1.12],1.000,,Apolipoprotein A1
PUFA/MUFA,0.94 [0.80-1.09],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
