Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.06 [0.98-1.15],1.000,,Phenylalanine
Leu,1.06 [0.97-1.15],1.000,,Leucine
Ile,1.04 [0.96-1.13],1.000,,Isoleucine
Total-BCAA,1.04 [0.96-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,1.01 [0.93-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-FC,0.98 [0.90-1.06],1.000,,Free Cholesterol in LDL
M-LDL-FC%,0.95 [0.87-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.94 [0.86-1.03],1.000,,Degree of Unsaturation
Albumin,0.94 [0.87-1.02],1.000,,Albumin
HDL-FC,0.94 [0.86-1.02],1.000,,Free Cholesterol in HDL
