Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-TG,1.04 [0.92-1.17],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
TG/PG,1.03 [0.92-1.16],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-P,1.02 [0.91-1.15],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.02 [0.90-1.14],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-TG%,1.00 [0.91-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.99 [0.89-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.97 [0.88-1.07],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.96 [0.86-1.07],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.95 [0.86-1.05],1.000,,VLDL Cholesterol
Total-C,0.93 [0.84-1.04],1.000,,Total-Cholesterol
