Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.32 [1.20-1.46],0.009,**,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.31 [1.19-1.44],0.018,*,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.29 [1.16-1.43],0.237,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.29 [1.17-1.42],0.068,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.27 [1.15-1.40],0.936,,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.78 [0.71-0.85],0.034,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.78 [0.71-0.85],0.004,**,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.78 [0.71-0.85],0.027,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.77 [0.71-0.85],0.009,**,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.76 [0.70-0.83],4.822e-04,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.76 [0.69-0.83],8.786e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
