Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-CE%,1.10 [0.93-1.30],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.07 [0.90-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.06 [0.89-1.25],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.04 [0.89-1.22],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-C%,1.02 [0.86-1.21],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-C%,0.99 [0.84-1.18],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-C,0.91 [0.77-1.07],1.000,,LDL Cholesterol
Non-HDL-C,0.90 [0.77-1.06],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.90 [0.77-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.89 [0.75-1.05],1.000,,Total-Cholesterol
